ChemicalID	DiseaseID	PubMedIDs
D005905	D003324	18945509
D005905	D048909	7713283
D005905	D004342	11177350
D005905	D004342	16943303
D005905	D004342	4213123
D005905	D056486	24085192
D005905	D056486	3107448
D005905	D056486	7748712
D005905	D064420	12701389
D005905	D004802	11177350
D005905	D005076	16943303
D005905	D006505	2502355
D005905	D006505	8601376
D005905	D006940	7768272
D005905	D006973	10455295
D005905	D007003	15787664
D005905	D007003	17259518
D005905	D007003	19421967
D005905	D007003	3138822
D005905	D007003	5006096
D005905	D007003	6421558
D005905	D007003	10918110
D005905	D007003	12445037
D005905	D007003	12701389
D005905	D007565	11177350
D005905	D017093	1436270
D005905	D008133	7713283
D005905	D017202	8911987
D005905	D009336	20435566
D005905	D009395	16943303
D005905	D020258	16725203
D005905	D053158	405077
D005905	D011141	4104878
D005905	D011507	16943303
D005905	D011537	11177350
D005905	D012640	3138822
D005905	D012770	8911987
D005905	D018487	11872684
D005990	D058186	12021577
D005990	D058186	1324513
D005990	D058186	16820301
D005990	D058186	1751788
D005990	D058186	2087497
D005990	D058186	22021999
D005990	D058186	22613216
D005990	D058186	4644892
D005990	D058186	6822758
D005990	D058186	10677590
D005990	D058186	1134612
D005990	D058186	11485932
D005990	D001002	1751788
D005990	D004195	4644892
D005990	D018883	16878031
D005990	D006947	11046231
D005990	D007674	19452295
D005990	D007683	8583688
D005990	D056784	16691149
D005990	D017202	531484
D005990	D009212	10362817
D005990	D009336	20299303
D005990	D009393	16272714
D005990	D051437	16272714
D005990	D012206	22021999
D005990	D012206	27329933
D005990	D017180	11046231
C071834	D002869	17088317
C004312	D001932	10528639
C004312	D001932	12562636
C004312	D001943	11921183
C004312	D002493	24915197
C004312	D008114	12562636
C004312	D008114	12692647
C004312	D008175	12562636
C004312	D008175	12692647
C004312	D015674	12562636
C004312	D015674	12692647
C004312	D015674	8818859
C004312	D008325	11921183
C004312	D009062	12562636
C004312	D010523	24915197
C004312	D012878	12562636
C004312	D012878	12692647
C004312	D013274	8818859
C004312	D013274	11397402
C004312	D013274	12562636
C004312	D013274	12692647
C004312	D013964	12562636
C004312	D014178	8162896
C004312	D014594	12562636
C004312	D014594	12692647
C007870	D048629	26686995
D005998	D020158	16404748
D005999	D056486	16322111
D005999	D056486	22331495
D005999	D009336	11450444
D005999	D009336	19837105
D006000	D056486	24085190
D006002	D056486	25239633
D006002	D017114	25239633
D006002	D010195	18832452
C018557	D010146	1023955
C018557	D010146	7347079
C018557	D013924	1023955
C018557	D013924	7347079
D006003	D006009	18176891
C010972	D001778	19397901
C010972	D056486	21378371
C010972	D006967	17347135
C010972	D007249	17347135
D006024	D001145	1684074
D006024	D001145	8280339
D006024	D001919	3767025
D006024	D004487	3698061
D006024	D004890	3698061
D006024	D006261	12950111
D006024	D006327	2742112
D006024	D006973	14762759
D006024	D006973	19224802
D006024	D009325	6711256
D006024	D010612	12950111
D006024	D012133	2573388
D006024	D013276	3698061
D006024	D013610	11668046
D006024	D013610	6696128
D006024	D013616	14762759
D006024	D013617	3356056
D006024	D016055	16911300
D006024	D014555	6711256
D006024	D014839	6711256
D006025	D002275	12361835
D006025	D006349	12361835
D006027	D018805	23756126
D006034	D001145	1418542
D006034	D006973	8291900
D006034	D006973	9683905
D019695	D006261	1823397
D019695	D006973	20229524
D019695	D006973	21429724
D019695	D006973	6716694
D019695	D009325	1823397
D019695	D011654	1823397
D019695	D014839	1823397
D006037	D017449	26795242
D006037	D003877	25724174
D006037	D011230	7821871
C031150	D007669	7571189
C031150	D007669	8325891
C010974	D000015	20695457
C010974	D058186	24361898
C010974	D000382	17932376
C010974	D000382	19289390
C010974	D000382	20730623
C010974	D001249	17932376
C010974	D002357	20695457
C010974	D003110	20730623
C010974	D019465	20695457
C010974	D056486	26302742
C010974	D005124	20695457
C010974	D006965	27287056
C010974	D007674	25434756
C010974	D008831	20695457
C010974	D009336	22200534
C010974	D009336	23099315
C010974	D019954	25522657
C010974	D020258	24636977
C010974	D010608	20695457
C010974	D011014	25172162
C010974	D011041	22799203
C010974	D011041	24361898
C010974	D051437	26302742
C010974	D012220	19289390
C010974	D012878	20045496
C010974	D064793	20695457
C010974	C562565	27287056
C000591022	D012162	25505128
C549568	D009336	23211037
D006046	D058186	1886219
D006046	D058186	311157
D006046	D000741	6523314
D006046	D000741	8441146
D006046	D003872	3084782
D006046	D017449	8462297
D006046	D003873	2001908
D006046	D064420	6174045
D006046	D064420	6218857
D006046	D004802	7452649
D006046	D005076	6218857
D006046	D005076	6451692
D006046	D005076	7452649
D006046	D015433	9005826
D006046	D015433	2940667
D006046	D015433	48830
D006046	D015433	826233
D006046	D007674	1677490
D006046	D007674	2941196
D006046	D007683	826233
D006046	D009395	6404236
D006046	D009402	826233
D006046	D009404	15500140
D006046	D055728	4587169
D006046	D011507	6376799
D006046	D011507	6451692
D006046	D011507	6864688
D006046	D011507	7206401
D006046	D011507	2917229
D006046	D011507	6174045
D006046	D011507	6218857
D006046	D013280	7452649
D006046	D013921	61367
C038016	D003877	7763084
C038016	D014657	9182889
D017612	D001327	11222498
D017612	D001327	7664789
D017612	D001327	9022032
C508665	D009336	16206274
D006052	D000236	104418
D006052	D000419	10357114
D006052	D000419	821403
D006052	D000787	11669157
D006052	D001327	19077085
D006052	D001327	3097874
D006052	D001763	6419855
D006052	D004172	6419855
D006052	D004244	11669157
D006052	D003875	11669157
D006052	D004342	1440084
D006052	D064420	3133153
D006052	D064420	3157529
D006052	D064420	6770269
D006052	D005076	4216306
D006052	D005076	6419855
D006052	D005076	6442055
D006052	D005483	11669157
D006052	D015433	2782197
D006052	D007022	11669157
D006052	D041781	1440084
D006052	D007680	104418
D006052	D009157	6419855
D006052	D009325	11669157
D006052	D009401	104418
D006052	D009402	2782197
D006052	D011507	2782197
D006052	D011507	4216306
D006052	D011537	1440084
D006052	D011537	4216306
D006052	D011537	6442055
D006052	D012871	821403
D006052	D013280	821403
D006052	D013575	11669157
D012971	D011507	6857176
D012971	D001749	6857176
C415987	D009336	20433817
D012739	D000014	7290498
D012739	D006330	7290498
D007987	D006505	9267134
D006062	D006966	1770270
C103280	D019457	26522230
D017273	D003072	12175403
D017273	D003072	15142146
D017273	D006501	15017238
D017273	D006505	9267134
D017273	D019584	11207003
D017273	D008569	12175403
D017273	D012735	15142146
D017273	D015275	15017238
D006072	D007248	11202417
D006072	D007248	9639145
C514793	D010523	18606552
C068032	D001008	21229983
C068032	D004487	11554618
D006096	D003638	2419818
D006096	D014717	2419818
C014118	D003638	15807966
C014118	D006319	15807966
D017829	D015746	9660534
D017829	D001919	7828269
D017829	D003248	8032707
D017829	D003248	8381293
D017829	D003248	9660533
D017829	D003248	9660534
D017829	D003248	10084258
D017829	D003248	20350559
D017829	D003248	7993831
D017829	D003967	10084258
D017829	D003967	17530482
D017829	D004244	15151959
D017829	D004244	17530482
D017829	D005483	8032707
D017829	D006261	7931490
D017829	D006261	7993831
D017829	D006261	8032704
D017829	D006261	8032707
D017829	D006261	8381293
D017829	D006261	9010987
D017829	D006261	9660533
D017829	D006261	9660534
D017829	D006261	10084258
D017829	D006261	15151959
D017829	D006261	17530482
D017829	D014786	15151959
C007886	D048629	22101213
C004880	D011041	814456
D016179	D000740	9626802
D016179	D005221	9626802
D016179	D007964	8602637
D016179	D009503	9626802
D016179	D051437	8602637
D016179	D013921	9626802
D016179	D015431	9626802
D006108	D002375	3088660
C075375	D008133	12052667
C075375	D008133	21158687
C075375	D016171	15001976
D006118	D000740	2237566
D006118	D006528	4294321
D006118	D006528	6138303
D006118	D006528	7285200
D006118	D002493	4424881
D006118	D002779	6679936
D006118	D002779	12735108
D006118	D002779	1751019
D006118	D002779	19043281
D006118	D002780	131731
D006118	D000013	5768794
D006118	D003866	19043281
D006118	D004211	2084866
D006118	D056486	8707270
D006118	D056486	8770877
D006118	D056486	10952237
D006118	D056486	11434612
D006118	D056486	20643122
D006118	D064420	8010556
D006118	D004660	2084866
D006118	D004827	595848
D006118	D005334	18378354
D006118	D006261	18378354
D006118	D006261	4408278
D006118	D006417	2237566
D006118	D006505	15446108
D006118	D006529	15446108
D006118	D007249	12735108
D006118	D041781	131731
D006118	D007674	8323253
D006118	D008103	12735108
D006118	D008113	2445643
D006118	D008113	698038
D006118	D008114	11746257
D006118	D008114	7214331
D006118	D008180	7577414
D006118	D009080	8403486
D006118	D009135	7836265
D006118	D009220	7572547
D006118	D009304	18378354
D006118	D009395	2237566
D006118	D009404	7577414
D006118	D010292	1967699
D006118	D017094	1751019
D006118	D017094	19043281
D006118	D017094	6679936
D006118	D046351	19267999
D006118	D046351	10215191
D006118	D046351	11826402
D006118	D046351	15793285
D006118	D011605	4408278
D006118	D011776	2237566
D006118	D051437	2237566
D006118	D013262	25811541
D006118	D013964	698038
C545235	D006948	22108044
D006140	D002303	3740628
D006140	D003875	11792017
D006140	D006973	3740628
D006140	D007669	10608519
D006140	D007669	15673990
D006140	D010243	4644702
D006140	D014514	14751382
D006140	D014545	10414721
D006140	D014545	15759201
D006140	D014545	16197601
D006140	D014581	11792017
D006143	D000647	15207363
D006143	D000647	15265636
D006143	D007022	2879903
D006145	D054537	5638475
D006145	D001919	541046
D006145	D002544	62901
D006145	D003866	4431808
D006145	D003967	6850722
D006145	D004417	5676415
D006145	D007172	4607314
D006145	D005221	5676415
D006145	D006261	5676415
D006145	D006323	5552112
D006145	D006973	493191
D006145	D006973	677215
D006145	D007022	3688391
D006145	D007022	981091
D006145	D007022	10549407
D006145	D007022	2862255
D006145	D007022	341940
D006145	D007024	4726158
D006145	D007024	62901
D006145	D007024	7070101
D006145	D007024	127594
D006145	D007024	1665057
D006145	D007024	4607314
D006145	D018908	4607314
D006145	D009203	62901
D006145	D009410	438995
D006145	D009410	4628152
D006145	D054138	541046
D006145	D013035	623942
D006145	D017180	6057135
D016316	D001714	10467976
D016316	D001919	1466475
D016316	D001919	2867958
D016316	D001919	6121810
D016316	D003248	3281788
D016316	D006970	19179940
D016316	D004244	3513530
D016316	D004244	6998487
D016316	D004421	10405494
D016316	D005221	19179940
D016316	D005221	19395648
D016316	D005221	7042594
D016316	D006212	10630462
D016316	D006212	14627872
D016316	D006261	19179940
D016316	D007022	2867958
D016316	D007022	3541005
D016316	D007022	6121810
D016316	D007024	6998487
D016316	D013375	7050735
D016316	D013375	2867958
D016316	D013375	3887593
D016316	D013375	6360692
D016316	D014987	2037703
D016316	D014987	3281788
D016316	D014987	3513530
D006146	D006529	22885661
D006146	D013163	22885661
D006146	D015431	22885661
C001318	D012640	12675852
D006147	D019970	19649617
D006152	D006333	1647690
D006152	D006930	16098672
D006152	D006973	17210833
D006152	D008881	10376166
D006152	D020326	11304026
D016244	D006930	2502301
C028782	D006970	6136932
C092099	D007683	16492795
D006170	D058186	12617329
D006170	D000707	8378620
D006170	D006323	8378620
C043285	D008113	18977376
C479979	D006529	18593727
C479979	D009135	18593727
C479979	D009336	21400612
C506645	D006331	19352663
C425931	D009135	16239165
C061950	D001259	7889291
C061950	D002375	8720577
C061950	D006948	8868372
C031986	D064420	3047639
C040393	D005767	6403413
D058206	D012220	20815409
D006202	D007819	18405138
D006202	D015470	23747844
D006202	D054198	23747844
D006202	D011297	23747844
D006202	D014313	18405138
D006203	D018777	17075259
C010175	D001259	19262
D006206	D013651	6383735
C023768	D001145	17404338
C023768	D008133	8600755
C023768	D008133	15934850
C023768	D008133	7570888
C023768	D008133	8009050
C023768	D029597	8009050
C023768	D029597	8124107
C023768	D016171	8124107
D055768	D001927	18597816
D055768	D003456	17938745
D055768	D056486	18774282
D055768	D006529	18774282
D055768	D007247	20103495
D055768	D007248	22387749
D055768	D008607	20056561
D055768	D009765	25738596
D055768	D009784	18411489
D055768	D011041	18597816
D055768	D011297	20056561
D055768	D011297	23052368
D055768	D011596	20056561
D055768	D013959	18774282
D006220	D058186	6121542
D006220	D058186	7569118
D006220	D058186	8828352
D006220	D000402	2568376
D006220	D017109	8573063
D006220	D017109	2378546
D006220	D017109	11156818
D006220	D017109	8829716
D006220	D017109	2878216
D006220	D017109	11434401
D006220	D017109	9090331
D006220	D017109	6470196
D006220	D017109	12107616
D006220	D017109	12223254
D006220	D017109	12900300
D006220	D017109	12927004
D006220	D017109	12974990
D006220	D017109	6497564
D006220	D017109	14733451
D006220	D017109	6666375
D006220	D017109	14961937
D006220	D017109	6691455
D006220	D017109	17042884
D006220	D017109	7021451
D006220	D017109	17875112
D006220	D017109	10350027
D006220	D017109	7540798
D006220	D017109	19040345
D006220	D017109	10389620
D006220	D017109	7597122
D006220	D017109	19192477
D006220	D017109	10459715
D006220	D000647	12596523
D006220	D001008	11478934
D006220	D001072	6806252
D006220	D001145	2735214
D006220	D001480	1260604
D006220	D001480	12721815
D006220	D001480	12766931
D006220	D001480	1304992
D006220	D001480	1393566
D006220	D001480	14685663
D006220	D001480	14870961
D006220	D001480	18594798
D006220	D001480	15138894
D006220	D001480	1883257
D006220	D001480	15863797
D006220	D001480	19118983
D006220	D001480	15920378
D006220	D001480	20520283
D006220	D001480	2567351
D006220	D001480	2594870
D006220	D001480	2775969
D006220	D001480	4692693
D006220	D001480	2782476
D006220	D001480	559400
D006220	D001480	2784039
D006220	D001480	6117295
D006220	D001480	2896642
D006220	D001480	6148118
D006220	D001480	6844372
D006220	D001480	7202232
D006220	D001480	7348089
D006220	D001480	10468313
D006220	D001480	9109178
D006220	D001480	7540798
D006220	D001480	10484947
D006220	D001480	9169965
D006220	D001480	7694306
D006220	D001480	10847307
D006220	D001480	9184614
D006220	D001480	7862923
D006220	D001480	10868556
D006220	D001480	9247389
D006220	D001480	10928308
D006220	D001480	9247978
D006220	D001480	11549212
D006220	D001480	9265911
D006220	D001480	11793611
D006220	D001480	9265916
D006220	D001480	12107616
D006220	D001480	9536454
D006220	D001480	12490774
D006220	D001480	9564201
D006220	D001480	9716319
D006220	D001480	16697060
D006220	D001480	16886695
D006220	D001480	16953381
D006220	D001480	17042884
D006220	D001480	17135384
D006220	D001480	17224721
D006220	D001480	17351421
D006220	D001480	3054982
D006220	D001480	17542047
D006220	D001480	3089336
D006220	D001480	17900775
D006220	D001480	337756
D006220	D001480	18488526
D006220	D001480	347884
D006220	D001480	3565961
D006220	D001480	3597329
D006220	D001480	3711028
D006220	D001480	788001
D006220	D001480	383097
D006220	D001480	8275889
D006220	D001480	4144552
D006220	D001480	8301292
D006220	D001480	4671924
D006220	D001480	8379567
D006220	D001480	8573063
D006220	D001480	8601548
D006220	D001480	8826559
D006220	D001480	9754845
D006220	D001480	8915564
D006220	D001480	9812111
D006220	D001480	908924
D006220	D001480	981320
D006220	D001480	9097896
D006220	D001480	9888616
D006220	D001480	9892301
D006220	D001480	9988841
D006220	D001763	1973109
D006220	D001763	5526730
D006220	D001764	9827620
D006220	D001919	8577817
D006220	D001927	6121213
D006220	D001927	6415823
D006220	D001927	651542
D006220	D001927	2392778
D006220	D001927	4479505
D006220	D001927	5572070
D006220	D002375	1393566
D006220	D002375	14499944
D006220	D002375	11223221
D006220	D002375	14513187
D006220	D002375	11489455
D006220	D002375	14552778
D006220	D002375	11525773
D006220	D002375	14603264
D006220	D002375	11543761
D006220	D002375	1470561
D006220	D002375	11589099
D006220	D002375	14714212
D006220	D002375	1168577
D006220	D002375	14729119
D006220	D002375	11699343
D006220	D002375	15083255
D006220	D002375	11711046
D006220	D002375	15099920
D006220	D002375	1172421
D006220	D002375	11876023
D006220	D002375	10058
D006220	D002375	100809
D006220	D002375	10087029
D006220	D002375	10188965
D006220	D002375	10192275
D006220	D002375	10193902
D006220	D002375	10193906
D006220	D002375	10199625
D006220	D002375	1033561
D006220	D002375	9335068
D006220	D002375	9374198
D006220	D002375	8045270
D006220	D002375	9399376
D006220	D002375	8114947
D006220	D002375	6819600
D006220	D002375	9416775
D006220	D002375	8123230
D006220	D002375	6890252
D006220	D002375	9437767
D006220	D002375	8177909
